2024-06-07 15:08:43	Autoreload is disabled because the development mode is off.
2024-06-07 15:08:44	Application started in 0.936 seconds.
2024-06-07 15:08:44	Responding at http://127.0.0.1:8888
2024-06-07 15:52:17	Autoreload is disabled because the development mode is off.
2024-06-07 15:52:18	Application started in 1.602 seconds.
2024-06-07 15:52:19	Responding at http://127.0.0.1:8888
2024-06-07 15:52:26	----------------- NEW EXECUTION-------------------
2024-06-07 15:54:23	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=53d2384a-a790-4160-a6ac-18478450ce2b, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=1, word=har, event_time=2024-06-07 15:54:23.355}
2024-06-07 15:54:23	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=c2e3eb8d-834b-45f3-9668-93bc20befab6, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=2, word=fått, event_time=2024-06-07 15:54:23.449}
2024-06-07 15:54:23	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=b36b9407-74bf-43df-bde0-c1d3584c7d1e, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=3, word=veta, event_time=2024-06-07 15:54:23.667}
2024-06-07 15:54:23	MonitorSpeechProminence	furhatos.event.monitors.MonitorSpeechProminence MonitorSpeechProminence{action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechProminence, event_sessionId=, event_id=5767221d-2fc1-4d02-9fb7-e2e9ddd0ddff, event_time=2024-06-07 15:54:23.714}
2024-06-07 15:54:23	ActionGesture	BrowRaise
2024-06-07 15:54:23	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=d4ee872c-651c-4d9f-83b7-2793d583a3ff, action=c0d0303e-908b-486f-9c6b-3031be3144f0, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:54:23.725}
2024-06-07 15:54:24	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=d58e10b3-229e-48c4-95fb-71223f7618cc, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=4, word=att, event_time=2024-06-07 15:54:24.087}
2024-06-07 15:54:24	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=c7ac36d8-f6ef-4a65-8ae7-ce5080356e15, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=5, word=du, event_time=2024-06-07 15:54:24.228}
2024-06-07 15:54:24	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=e1abd976-1aac-4ddb-a070-ec922c5a579e, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=6, word=och, event_time=2024-06-07 15:54:24.478}
2024-06-07 15:54:24	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=d167d414-e070-44cc-ba28-eb45d71a5710, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=7, word=jag, event_time=2024-06-07 15:54:24.603}
2024-06-07 15:54:24	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=9062210f-e4c8-4792-a833-1d58c850a04e, action=c0d0303e-908b-486f-9c6b-3031be3144f0, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:54:24.742}
2024-06-07 15:54:24	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=f18b5d1f-b7b8-45cf-9501-3d90b74bacff, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=8, word=ska, event_time=2024-06-07 15:54:24.757}
2024-06-07 15:54:24	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=b854c612-8044-48e8-a851-f928ca7e5ca8, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=9, word=fundera, event_time=2024-06-07 15:54:24.929}
2024-06-07 15:54:25	MonitorSpeechProminence	furhatos.event.monitors.MonitorSpeechProminence MonitorSpeechProminence{action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechProminence, event_sessionId=, event_id=1483fb2e-8bea-485b-b958-1765bf08ad3f, event_time=2024-06-07 15:54:25.177}
2024-06-07 15:54:25	ActionGesture	BrowRaise
2024-06-07 15:54:25	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=0b5f671a-f965-4f0b-a89b-f27d13a117c7, action=7f1c78a7-5838-4df5-b3d0-d16a3d89494f, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:54:25.188}
2024-06-07 15:54:25	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=30ead50f-d234-4d1d-8aa9-9858b26f7462, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=10, word=på, event_time=2024-06-07 15:54:25.49}
2024-06-07 15:54:25	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=56d5b137-284f-4d04-95c5-c87384297f33, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=11, word=åtta, event_time=2024-06-07 15:54:25.631}
2024-06-07 15:54:25	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=1b6fc6e4-5797-4a76-932a-3f0abe21a636, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=12, word=problem, event_time=2024-06-07 15:54:25.941}
2024-06-07 15:54:26	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=e9ac7e2d-96b2-466a-a729-8251b25403f5, action=7f1c78a7-5838-4df5-b3d0-d16a3d89494f, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:54:26.192}
2024-06-07 15:54:26	MonitorSpeechProminence	furhatos.event.monitors.MonitorSpeechProminence MonitorSpeechProminence{action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechProminence, event_sessionId=, event_id=27cfd408-97b2-4ac0-b244-d5d6fe213fff, event_time=2024-06-07 15:54:26.239}
2024-06-07 15:54:26	ActionGesture	BrowRaise
2024-06-07 15:54:26	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=2e72cd95-58de-4764-af1f-03b7d7fec733, action=e94d7e11-ab10-4394-a978-de38301d62ea, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:54:26.249}
2024-06-07 15:54:26	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=2e504038-8793-4ffd-96b9-1d57cae96e6e, action=0be27088-4a7c-4608-9b77-8f1f8ef57b54, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:54:26.302}
2024-06-07 15:54:26	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=bd5bd20e-6eb2-4f5b-8d9f-daa044af0d6d, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=13, word=om, event_time=2024-06-07 15:54:26.473}
2024-06-07 15:54:26	MonitorSpeechProminence	furhatos.event.monitors.MonitorSpeechProminence MonitorSpeechProminence{action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechProminence, event_sessionId=, event_id=d82ba703-d85f-47e7-8c45-cfa1c2bd7b50, event_time=2024-06-07 15:54:26.643}
2024-06-07 15:54:26	ActionGesture	BrowRaise
2024-06-07 15:54:26	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=46126d9f-7bab-4b97-bb9d-663a15c079e0, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=14, word=elkretsar, event_time=2024-06-07 15:54:26.643}
2024-06-07 15:54:26	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=90376aab-c3b4-4e76-a7b4-d3dfb52efae1, action=96b44293-ff83-493d-888b-6b474de4f22b, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:54:26.656}
2024-06-07 15:54:26	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=f101bd9f-f900-4bc1-8d11-6c863c6d669c, action=0be27088-4a7c-4608-9b77-8f1f8ef57b54, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:54:26.705}
2024-06-07 15:54:27	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=6d81bcab-bac3-4d97-9e64-a222cdcc4c9b, action=e94d7e11-ab10-4394-a978-de38301d62ea, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:54:27.251}
2024-06-07 15:54:27	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=6ad40da7-14e8-414e-980b-209d53c189f4, action=96b44293-ff83-493d-888b-6b474de4f22b, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:54:27.657}
2024-06-07 15:54:27	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=4f69d1bc-dc45-4fd6-9c53-a40bd42b8455, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=15, word=Har, event_time=2024-06-07 15:54:27.954}
2024-06-07 15:54:28	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=7a1eb64f-34a2-43dd-9832-5b1d66c797b3, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=16, word=du, event_time=2024-06-07 15:54:28.078}
2024-06-07 15:54:28	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=2f71c2c2-d676-492e-b973-856ef0938639, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=17, word=också, event_time=2024-06-07 15:54:28.217}
2024-06-07 15:54:28	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=f522e39a-a0ac-474b-928e-6d43c1da0361, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=18, word=fått, event_time=2024-06-07 15:54:28.512}
2024-06-07 15:54:28	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=ed672f07-b0cf-4cdb-bb31-18392a111ccd, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=19, word=reda, event_time=2024-06-07 15:54:28.683}
2024-06-07 15:54:29	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=81f81812-b3fc-45fe-94e4-f914d32ef02a, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=20, word=på, event_time=2024-06-07 15:54:29.009}
2024-06-07 15:54:29	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=0ed188b2-ef8e-4a7d-bbb3-94ad475951bb, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechWord, position=21, word=det, event_time=2024-06-07 15:54:29.134}
2024-06-07 15:54:29	MonitorSpeechProminence	furhatos.event.monitors.MonitorSpeechProminence MonitorSpeechProminence{action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechProminence, event_sessionId=, event_id=a72467b5-4d7d-4b41-8114-e09b2dd4c387, event_time=2024-06-07 15:54:29.196}
2024-06-07 15:54:29	ActionGesture	BrowRaise
2024-06-07 15:54:29	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=ee3e85dd-9d57-45cc-8d41-b8c6cbc7e477, action=61dc93ee-c158-49df-8a7c-2c1d92b5ea6f, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:54:29.21}
2024-06-07 15:54:29	MonitorSpeechEnd	furhatos.event.monitors.MonitorSpeechEnd MonitorSpeechEnd{event_sessionId=, event_id=805b901f-28a1-447b-a00a-7771ef0d0ac6, action=38e7d449-650d-49e2-baf7-b92c79b270bf, event_name=furhatos.event.monitors.MonitorSpeechEnd, emptyQueue=true, event_time=2024-06-07 15:54:29.509}
2024-06-07 15:54:29	ActionListen	furhatos.event.actions.ActionListen ActionListen{interimResults=false, endSilTimeout=1000, event_sessionId=, event_id=e17a1b19-743d-43e1-9ae2-90929c59ed08, event_name=furhatos.event.actions.ActionListen, noSpeechTimeout=20000, maxSpeechTimeout=15000, nbest=1, event_time=2024-06-07 15:54:29.515}
2024-06-07 15:54:29	ActionLogTelemetry	furhatos.event.actions.ActionLogTelemetry ActionLogTelemetry{telemetryEvents={provider=Google, language=Swedish (Sweden), sessionID=12962dc9-02af-4762-99b2-e3e7e1d7004e, microphone=Default, category=ASR, userID=8cdb197703075523dd28343ea018ca90726af9cb9cf33368ba39e5a578c50ac5, systemTimestamp=2024-06-07T15:54:29.523+02:00}, event_name=furhatos.event.actions.ActionLogTelemetry, event_sessionId=, event_id=270b2d16-6965-4cb0-87a8-2a07b6b51f08, category=ASR, event_time=2024-06-07 15:54:29.522}
2024-06-07 15:54:29	MonitorLogTelemetry	furhatos.event.monitors.MonitorLogTelemetry MonitorLogTelemetry{event_name=furhatos.event.monitors.MonitorLogTelemetry, event_sessionId=, event_id=959daf45-9ca4-44f1-b365-f40f02996c6f, success=true, event_time=2024-06-07 15:54:29.524}
2024-06-07 15:54:29	MonitorListenStart	furhatos.event.monitors.MonitorListenStart MonitorListenStart{action=e17a1b19-743d-43e1-9ae2-90929c59ed08, event_name=furhatos.event.monitors.MonitorListenStart, event_sessionId=, sensor=, event_id=cc2136c8-d603-4dfd-861e-5d4b59e9be90, event_time=2024-06-07 15:54:29.525}
2024-06-07 15:54:30	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=037001e8-b577-48e3-99be-0343944b4123, action=61dc93ee-c158-49df-8a7c-2c1d92b5ea6f, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:54:30.225}
2024-06-07 15:54:31	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=4e961656-85db-4f01-948e-203aef0065db, action=e33bc16e-1338-4493-bb2e-75978be605db, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:54:31.053}
2024-06-07 15:54:31	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=8d5e0448-e412-42ab-975f-c7a9391797a0, action=e33bc16e-1338-4493-bb2e-75978be605db, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:54:31.454}
2024-06-07 15:54:33	ActionListenStop	furhatos.event.actions.ActionListenStop ActionListenStop{action=e17a1b19-743d-43e1-9ae2-90929c59ed08, event_name=furhatos.event.actions.ActionListenStop, event_sessionId=, event_id=250b832e-550e-4b3b-b210-af80226f5407, event_time=2024-06-07 15:54:33.53}
2024-06-07 15:54:33	SenseSpeechEnd	furhatos.event.senses.SenseSpeechEnd SenseSpeechEnd{event_sessionId=, event_id=940400dc-b567-4de5-9750-8ad1c0017260, action=e17a1b19-743d-43e1-9ae2-90929c59ed08, cancelled=false, event_name=furhatos.event.senses.SenseSpeechEnd, userId=virtual-user-0, event_time=2024-06-07 15:54:33.562}
2024-06-07 15:54:33	ActionSpeech	furhatos.event.actions.ActionSpeech ActionSpeech{monitorWords=true, displayText=Ursäkta, ifSilent=false, event_sessionId=, yielding=false, event_id=0bc7fde2-ac11-4efb-92b2-196fddbd3bd6, abort=true, speech=true, asynchronous=false, event_name=furhatos.event.actions.ActionSpeech, startWord=0, text=<prosody rate="1.0">Ursäkta</prosody>, event_time=2024-06-07 15:54:33.661}
2024-06-07 15:54:34	RequestRobotVersion	furhatos.event.requests.RequestRobotVersion RequestRobotVersion{event_name=furhatos.event.requests.RequestRobotVersion, event_sessionId=, event_id=7847719f-17b4-45bb-8a6f-7138f6504bf0, event_time=2024-06-07 15:54:34.115}
2024-06-07 15:54:34	ResponseRobotVersion	furhatos.event.responses.ResponseRobotVersion ResponseRobotVersion{event_name=furhatos.event.responses.ResponseRobotVersion, event_sessionId=, event_id=6c2b5bac-c4cd-4a60-919a-24de9da74e50, version=2, isSDK=true, event_time=2024-06-07 15:54:34.115}
2024-06-07 15:54:34	ActionLogTelemetry	furhatos.event.actions.ActionLogTelemetry ActionLogTelemetry{telemetryEvents={voice=Elin-Neural, volume=-1, gender=FEMALE, provider=Amazon Polly, sessionID=12962dc9-02af-4762-99b2-e3e7e1d7004e, type=Text, languageCode=sv-SE, category=VOICE, userID=8cdb197703075523dd28343ea018ca90726af9cb9cf33368ba39e5a578c50ac5, systemTimestamp=2024-06-07T15:54:34.122+02:00}, event_name=furhatos.event.actions.ActionLogTelemetry, event_sessionId=, event_id=118c01db-9095-48f9-8568-631abfa75917, category=VOICE, event_time=2024-06-07 15:54:34.118}
2024-06-07 15:54:34	MonitorLogTelemetry	furhatos.event.monitors.MonitorLogTelemetry MonitorLogTelemetry{event_name=furhatos.event.monitors.MonitorLogTelemetry, event_sessionId=, event_id=9b42976c-9a38-496e-8373-d69e7b6f1915, success=true, event_time=2024-06-07 15:54:34.125}
2024-06-07 15:54:34	ActionLipSync	furhatos.event.actions.ActionLipSync ActionLipSync{event_sessionId=, event_id=98a65344-5cbb-4d48-a711-79a7a17b35af, action=0bc7fde2-ac11-4efb-92b2-196fddbd3bd6, phones=Transcription{phones=[Phone{name=W, start=0.03, end=0.09, prominent=false, word=Ursäkta}, Phone{name=JH, start=0.09, end=0.20, prominent=false}, Phone{name=EH, start=0.20, end=0.25, prominent=false}, Phone{name=G, start=0.25, end=0.35, prominent=false}, Phone{name=D, start=0.35, end=0.43, prominent=false}, Phone{name=AU, start=0.43, end=0.60, prominent=true}, Phone{name=_s, start=0.60, end=0.65, prominent=false}]}, event_name=furhatos.event.actions.ActionLipSync, event_time=2024-06-07 15:54:34.132}
2024-06-07 15:54:34	MonitorLipSyncStart	furhatos.event.monitors.MonitorLipSyncStart MonitorLipSyncStart{action=0bc7fde2-ac11-4efb-92b2-196fddbd3bd6, event_name=furhatos.event.monitors.MonitorLipSyncStart, event_sessionId=, event_id=6245c7b7-4096-41ab-8ea6-6e479e994d6a, event_time=2024-06-07 15:54:34.143}
2024-06-07 15:54:34	MonitorSpeechStart	<prosody rate="1.0">Ursäkta</prosody>	600
2024-06-07 15:54:34	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=b2074e9e-2873-455e-b8a1-ff96c02cb44b, action=0bc7fde2-ac11-4efb-92b2-196fddbd3bd6, event_name=furhatos.event.monitors.MonitorSpeechWord, position=0, word=Ursäkta, event_time=2024-06-07 15:54:34.384}
2024-06-07 15:54:34	MonitorSpeechProminence	furhatos.event.monitors.MonitorSpeechProminence MonitorSpeechProminence{action=0bc7fde2-ac11-4efb-92b2-196fddbd3bd6, event_name=furhatos.event.monitors.MonitorSpeechProminence, event_sessionId=, event_id=1f2aef89-5bd5-46b4-a1d7-80c4fef7df62, event_time=2024-06-07 15:54:34.792}
2024-06-07 15:54:34	ActionGesture	BrowRaise
2024-06-07 15:54:34	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=2aa856ab-26cb-482b-aae3-9b583b46e77b, action=a94e21e2-53b3-4eee-955f-64d2cc93de3e, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:54:34.802}
2024-06-07 15:54:35	MonitorSpeechEnd	furhatos.event.monitors.MonitorSpeechEnd MonitorSpeechEnd{event_sessionId=, event_id=f3623e42-91df-45a7-a085-9d2448567f28, action=0bc7fde2-ac11-4efb-92b2-196fddbd3bd6, event_name=furhatos.event.monitors.MonitorSpeechEnd, emptyQueue=true, event_time=2024-06-07 15:54:35.12}
